Anneal time,QPU time,Chain strength,Total reads,Chain break fraction,Lowest energy,Total entropy,Overlaps,Duplicates
270.0,258740.0,25,500,0.0026041666666666665,-596.4392115954334,142.17278465798486
280.0,263740.0,25,500,0.0013020833333333333,-582.4383986172568,150.1415928837613
290.0,268740.0,25,500,0.0,-594.6420909315148,150.8966095516424
300.0,273740.0,25,500,0.0,-579.2779389846414,141.8557449687771
10.0,128740.0,25,500,0.00390625,-566.0446082250324,149.5962499618788
20.0,133740.0,25,500,0.0,-552.8761676785134,149.91025606487062
30.0,138740.0,25,500,0.0013020833333333333,-551.4582887653313,138.37409533906688
40.0,143740.0,25,500,0.0013020833333333333,-575.9308769094921,148.86831979177035
50.0,148740.0,25,500,0.0013020833333333333,-568.136158491349,150.97252181561998
60.0,153740.0,25,500,0.0013020833333333333,-550.5605608682423,145.40715364040997
70.0,158740.0,25,500,0.0,-570.9832599197159,144.61210745712543
80.0,163740.0,25,500,0.0,-584.5955835320539,150.36844527237247
90.0,168740.0,25,500,0.00390625,-546.3126041866702,142.35405605675783
100.0,173740.0,25,500,0.0,-560.2308500852802,148.66502521141214
110.0,178740.0,25,500,0.0,-570.1203706369829,143.69867349397833
120.0,183740.0,25,500,0.0013020833333333333,-572.0810605872032,145.10775657774695
130.0,188740.0,25,500,0.00390625,-578.9858925557202,141.85354813630087
140.0,193740.0,25,500,0.0,-588.2735278644583,157.98801816982623
150.0,198740.0,25,500,0.0013020833333333333,-561.7208539170754,145.90879162293788
160.0,203740.0,25,500,0.0,-563.6146777995683,160.26878905085022
170.0,208740.0,25,500,0.0,-598.3343095080328,155.70188313505741
180.0,213740.0,25,500,0.0013020833333333333,-581.6554755274552,146.42293395090053
190.0,218740.0,25,500,0.0,-570.4841418431121,154.87861728396126
200.0,223740.0,25,500,0.0,-581.3963182717297,140.32792981331974
210.0,228740.0,25,500,0.0,-570.342591583033,152.72251952165266
220.0,233740.0,25,500,0.0,-613.1954719820474,152.61160844843914
230.0,238740.0,25,500,0.0,-579.1893546316884,157.1637387991147
240.0,243740.0,25,500,0.0026041666666666665,-580.7161787136642,153.48512971405256
250.0,248740.0,25,500,0.0013020833333333333,-588.1164472898948,149.13924863350994
260.0,253740.0,25,500,0.0,-591.951375994688,148.18022145291914
270.0,258740.0,25,500,0.0,-594.2646536690847,138.84409164541927
280.0,263740.0,25,500,0.0,-592.1689645711876,156.8071379576808
290.0,268740.0,25,500,0.0026041666666666665,-588.3567663271763,155.34186628900665
300.0,273740.0,25,500,0.0,-614.7894265022455,158.07872190858836
10.0,128740.0,25,500,0.0026041666666666665,-582.2202581165232,136.45101781441178
20.0,133740.0,25,500,0.0,-559.7002737292958,144.7856553592687
30.0,138740.0,25,500,0.0013020833333333333,-572.9511146997415,145.10693131048234
40.0,143740.0,25,500,0.0026041666666666665,-577.0650769750977,159.5512018457351
50.0,148740.0,25,500,0.0026041666666666665,-564.8180445914409,157.7974292038257
60.0,153740.0,25,500,0.0,-576.7536642544294,150.15797265753042
70.0,158740.0,25,500,0.0,-570.8460501338011,152.1178372338848
80.0,163740.0,25,500,0.0,-566.8823644572689,148.88069962616936
90.0,168740.0,25,500,0.0,-582.6302091010048,146.3811777644232
100.0,173740.0,25,500,0.0013020833333333333,-571.1172131836553,146.422783611449
110.0,178740.0,25,500,0.0,-569.8622411250994,152.2423529105647
120.0,183740.0,25,500,0.0013020833333333333,-586.7273513118403,145.15447777840444
130.0,188740.0,25,500,0.0,-597.6713410786938,152.55873652000528
140.0,193740.0,25,500,0.0013020833333333333,-584.254751615207,154.32116380224306
150.0,198740.0,25,500,0.0026041666666666665,-597.6426756038945,150.85846082922674
160.0,203740.0,25,500,0.0026041666666666665,-576.3762704388448,157.58737966235103
170.0,208740.0,25,500,0.0,-610.0546731719668,143.1654016152967
180.0,213740.0,25,500,0.0013020833333333333,-597.1021969242269,151.27301096566586
190.0,218740.0,25,500,0.0,-592.8507466104231,151.55267387269066
200.0,223740.0,25,500,0.0013020833333333333,-586.3464369923744,147.48640245896624
210.0,228740.0,25,500,0.0013020833333333333,-590.6760082791993,153.05252204780797
220.0,233740.0,25,500,0.0013020833333333333,-587.4027937445096,149.40799473618998
230.0,238740.0,25,500,0.0013020833333333333,-589.7810867214051,155.44047054873815
240.0,243740.0,25,500,0.0013020833333333333,-572.0897455857288,144.26004437988982
250.0,248740.0,25,500,0.0026041666666666665,-617.3833021313992,149.5268528734962
260.0,253740.0,25,500,0.0013020833333333333,-591.6310008682605,153.37179774000325
270.0,258740.0,25,500,0.0026041666666666665,-583.8428187214238,149.56501644372352
280.0,263740.0,25,500,0.0,-595.2324629077033,152.46591238559762
290.0,268740.0,25,500,0.0013020833333333333,-586.517673797075,150.9623516157327
300.0,273740.0,25,500,0.0013020833333333333,-583.1561774878745,150.84390352213725
10.0,128740.0,25,500,0.0013020833333333333,-585.678962191658,140.71180432803774
20.0,133740.0,25,500,0.0013020833333333333,-573.6931928012898,144.04072806251904
30.0,138740.0,25,500,0.0,-549.1262987156349,147.0255650318129
40.0,143740.0,25,500,0.0013020833333333333,-567.2783330883332,160.45777760477844
50.0,148740.0,25,500,0.0013020833333333333,-567.5530533293577,153.01076563253355
60.0,153740.0,25,500,0.0013020833333333333,-556.4182272098739,148.41086813196537
70.0,158740.0,25,500,0.0013020833333333333,-565.7712125955081,149.79933387200643
80.0,163740.0,25,500,0.0013020833333333333,-551.9768138340029,143.75134648411836
90.0,168740.0,25,500,0.0013020833333333333,-581.2315235434555,150.64016433700164
100.0,173740.0,25,500,0.0026041666666666665,-572.7893230030677,146.50989502091048
110.0,178740.0,25,500,0.0026041666666666665,-576.2180572803642,149.9669343941461
120.0,183740.0,25,500,0.0,-572.7491890144427,151.4831539223667
130.0,188740.0,25,500,0.0013020833333333333,-576.5249808224605,150.20461837974662
140.0,193740.0,25,500,0.0026041666666666665,-578.4834916356782,146.64120052189884
150.0,198740.0,25,500,0.0,-566.3577892697476,151.83904043657915
160.0,203740.0,25,500,0.0,-562.2766159602334,142.21121227126784
170.0,208740.0,25,500,0.0026041666666666665,-592.5571989786105,150.65738529656676
180.0,213740.0,25,500,0.0013020833333333333,-577.8932864626967,142.45743437992914
190.0,218740.0,25,500,0.0026041666666666665,-594.8061410935777,152.0047512973373
200.0,223740.0,25,500,0.0,-619.3443934988883,154.44270963079717
210.0,228740.0,25,500,0.0026041666666666665,-594.9986620291979,143.76907674716293
220.0,233740.0,25,500,0.0,-582.1472516184846,153.3825084991444
230.0,238740.0,25,500,0.0,-589.4037437512844,153.95243520615332
240.0,243740.0,25,500,0.0013020833333333333,-580.5084088614724,139.5431666715746
250.0,248740.0,25,500,0.0013020833333333333,-591.9455312335565,154.39862592713624
260.0,253740.0,25,500,0.0026041666666666665,-596.2848768804848,137.84993251149163
270.0,258740.0,25,500,0.00390625,-588.8416983593719,151.9132033697283
280.0,263740.0,25,500,0.0,-573.0763456584882,160.93692365603917
290.0,268740.0,25,500,0.00390625,-599.6694361390782,137.96076890391785
300.0,273740.0,25,500,0.0,-584.8118585555276,153.4685440638921
